2020-03-10 01:08:00,135.107,135.11,135.034,135.034
2020-03-10 01:09:00,135.033,135.103,135.003,135.103
2020-03-10 01:10:00,135.105,135.114,135.014,135.073
2020-03-10 01:11:00,135.067,135.114,135.051,135.06
2020-03-10 01:12:00,135.063,135.078,135.019,135.065
2020-03-10 01:13:00,135.062,135.095,135.03,135.04
2020-03-10 01:14:00,135.039,135.129,135.027,135.092
2020-03-10 01:15:00,135.094,135.135,135.042,135.069
2020-03-10 01:16:00,135.072,135.147,135.072,135.107
2020-03-10 01:17:00,135.106,135.154,135.1,135.105
2020-03-10 01:18:00,135.104,135.118,135.072,135.116
2020-03-10 01:19:00,135.119,135.165,135.119,135.157
2020-03-10 01:20:00,135.158,135.171,135.125,135.162
2020-03-10 01:21:00,135.156,135.163,135.131,135.163
2020-03-10 01:22:00,135.17,135.249,135.17,135.211
2020-03-10 01:23:00,135.211,135.225,135.124,135.167
2020-03-10 01:24:00,135.166,135.206,135.151,135.179
2020-03-10 01:25:00,135.186,135.206,135.168,135.196
2020-03-10 01:26:00,135.194,135.203,135.169,135.181
2020-03-10 01:27:00,135.181,135.217,135.172,135.188
2020-03-10 01:28:00,135.186,135.197,135.172,135.176
2020-03-10 01:29:00,135.177,135.192,135.149,135.185
2020-03-10 01:30:00,135.184,135.205,135.172,135.177
2020-03-10 01:31:00,135.176,135.209,135.164,135.198
2020-03-10 01:32:00,135.195,135.273,135.192,135.254
2020-03-10 01:33:00,135.253,135.258,135.162,135.165
2020-03-10 01:34:00,135.164,135.228,135.164,135.226
2020-03-10 01:35:00,135.228,135.289,135.227,135.265
2020-03-10 01:36:00,135.271,135.283,135.242,135.242
2020-03-10 01:37:00,135.254,135.258,135.238,135.24
2020-03-10 01:38:00,135.241,135.288,135.24,135.287
2020-03-10 01:39:00,135.284,135.318,135.261,135.265
2020-03-10 01:40:00,135.264,135.27,135.236,135.241
2020-03-10 01:41:00,135.24,135.243,135.169,135.173
2020-03-10 01:42:00,135.176,135.18,135.141,135.157
2020-03-10 01:43:00,135.157,135.253,135.143,135.195
2020-03-10 01:44:00,135.196,135.233,135.171,135.195
2020-03-10 01:45:00,135.192,135.198,135.099,135.099
2020-03-10 01:46:00,135.099,135.159,135.096,135.154
2020-03-10 01:47:00,135.149,135.19,135.138,135.186
2020-03-10 01:48:00,135.185,135.185,135.066,135.089
2020-03-10 01:49:00,135.09,135.12,135.087,135.093
2020-03-10 01:50:00,135.093,135.158,135.093,135.153
2020-03-10 01:51:00,135.153,135.168,135.109,135.126
2020-03-10 01:52:00,135.128,135.164,135.089,135.144
2020-03-10 01:53:00,135.144,135.158,135.087,135.104
2020-03-10 01:54:00,135.103,135.103,135.045,135.076
2020-03-10 01:55:00,135.08,135.144,135.079,135.117
2020-03-10 01:56:00,135.12,135.153,135.101,135.11
2020-03-10 01:57:00,135.11,135.112,135.011,135.012
2020-03-10 01:58:00,135.012,135.045,135.002,135.027
2020-03-10 01:59:00,135.028,135.068,135.025,135.059
2020-03-10 02:00:00,135.058,135.097,135.013,135.046
2020-03-10 02:01:00,135.046,135.095,135.046,135.058
2020-03-10 02:02:00,135.059,135.089,135.003,135.003
2020-03-10 02:03:00,135.006,135.05,135.006,135.032
2020-03-10 02:04:00,135.032,135.051,134.979,135.001
2020-03-10 02:05:00,135.0,135.002,134.891,134.944
2020-03-10 02:06:00,134.945,134.951,134.828,134.855
2020-03-10 02:07:00,134.854,134.931,134.838,134.922
2020-03-10 02:08:00,134.923,134.931,134.864,134.927
2020-03-10 02:09:00,134.928,134.983,134.924,134.966
